ProjectID,file,ID,text,functional,Function,Behavior,Data,OnlyF,F,OnlyQ,Q,UserRelated
eAnci,EA61.txt,EA61.txt.precondition,This use case extends Enrollment Card Youth and checks when a citizen decides to cancel the youth card,0,0,0,0,0,0,0,0,0
eAnci,EA61.txt,EA61.txt.quality_requirement,Not provided,0,0,0,0,0,0,0,0,0
eAnci,EA62.txt,EA62.txt.actor,Started by Citizen,0,0,0,0,0,0,0,0,1
eAnci,EA62.txt,EA62.txt.flow_of_events.0,Citizen requests cancellation of interview reservation in the counseling center,1,1,0,0,1,1,0,0,1
eAnci,EA62.txt,EA62.txt.flow_of_events.1,The system displays a form to confirm the request,1,1,1,0,1,1,0,0,0
eAnci,EA62.txt,EA62.txt.flow_of_events.2,The citizen confirms the deletion of the reservation,1,1,0,0,1,1,0,0,1
eAnci,EA62.txt,EA62.txt.flow_of_events.3,Thesystemeliminatesbooking,1,1,1,1,1,1,0,0,0
eAnci,EA62.txt,EA62.txt.name,Elimination Reservation Interview,1,1,1,1,1,1,0,0,0
eAnci,EA62.txt,EA62.txt.postcondition,The system has made the cancellation of the reservation,1,0,1,1,1,1,0,0,0
eAnci,EA62.txt,EA62.txt.precondition,This extends the View Preservation Consultor io use case by considering the case where the citizen wants to delete the chosen reservation,0,0,0,0,0,0,0,0,1
eAnci,EA62.txt,EA62.txt.quality_requirement,Not provided,0,0,0,0,0,0,0,0,0
eAnci,EA63.txt,EA63.txt.actor,Started by Citizen,0,0,0,0,0,0,0,0,1
eAnci,EA63.txt,EA63.txt.flow_of_events.0,The Citizen requests to view the list of counseling centers,1,1,0,0,1,1,0,0,1
eAnci,EA63.txt,EA63.txt.flow_of_events.1,The system allows to view the list of consulting rooms,1,1,1,1,1,1,0,0,0
eAnci,EA63.txt,EA63.txt.flow_of_events.2,The Citizen chooses the consulting room,1,0,0,0,1,1,0,0,1
eAnci,EA63.txt,EA63.txt.flow_of_events.3,The system returns information regarding the chosen consultatory displaying data such as - its location - its opening dates and times,1,1,1,1,1,1,0,0,0
eAnci,EA63.txt,EA63.txt.flow_of_events.4,- the list of interviews if any booked invoking the use case View Consulting Reservation,1,1,0,1,1,1,0,0,0
eAnci,EA63.txt,EA63.txt.name,Information Consultancy Youth,1,1,1,1,1,1,0,0,0
eAnci,EA63.txt,EA63.txt.postcondition,The citizen has viewed the information about consulting room OR In case the citizen wants to book an interview the system calls the use case Booking Interview,1,0,1,1,1,1,0,0,1
eAnci,EA63.txt,EA63.txt.precondition,The citizen has logged into the system,0,0,0,0,0,0,0,0,1
eAnci,EA63.txt,EA63.txt.quality_requirement,Not provided,0,0,0,0,0,0,0,0,0
eAnci,EA64.txt,EA64.txt.actor,Started by Citizen,0,0,0,0,0,0,0,0,1
eAnci,EA64.txt,EA64.txt.flow_of_events.0,Citizen requests viewing of informagiovani news list,1,1,0,0,1,1,0,0,1
eAnci,EA64.txt,EA64.txt.flow_of_events.1,The system allows to view the list of information regarding - special official employment gazette - local competition notices information - study trips,1,1,1,1,1,1,0,0,0
eAnci,EA64.txt,EA64.txt.flow_of_events.2,The citizen selects the desired information,1,0,0,0,1,1,0,0,1
eAnci,EA64.txt,EA64.txt.flow_of_events.3,The system returns the information concerning the news specifying - date of publication of the notice - expiration date of the notice - description,1,1,1,1,1,1,0,0,0
eAnci,EA64.txt,EA64.txt.name,Information Informagiovani,1,1,1,1,1,1,0,0,0
eAnci,EA64.txt,EA64.txt.postcondition,The citizen has viewed the information about the initiatives OR In case of failure the system calls Service Not Available,1,0,1,1,1,1,0,0,1
eAnci,EA64.txt,EA64.txt.precondition,The citizen has logged into the system,0,0,0,0,0,0,0,0,1
eAnci,EA64.txt,EA64.txt.quality_requirement,Not expected,0,0,0,0,0,0,0,0,0
eAnci,EA65.txt,EA65.txt.actor,Started by Citizen,0,0,0,0,0,0,0,0,1
eAnci,EA65.txt,EA65.txt.flow_of_events.0,Citizen applies for youth card enrollment,1,1,0,0,1,1,0,0,1
eAnci,EA65.txt,EA65.txt.flow_of_events.1,The system displays a form for submitting the request,1,1,1,0,1,1,0,0,0
eAnci,EA65.txt,EA65.txt.flow_of_events.2,The citizen enters the card application data into a form,1,0,0,0,1,1,0,0,1
eAnci,EA65.txt,EA65.txt.flow_of_events.3,The system receives the form verifies the data and submits the request,1,1,1,0,1,1,0,0,0
eAnci,EA65.txt,EA65.txt.flow_of_events.4,The system notifies that the card has been entered and displays the card number and the summary of data entered in a form,1,1,1,1,1,1,0,0,0
eAnci,EA65.txt,EA65.txt.name,Enrollment Card Youth,1,1,1,1,1,1,0,0,0
eAnci,EA65.txt,EA65.txt.postcondition,The system has displayed the summary form OR In case an error occurred in the card application phase the system calls the use case Service Not Available OR Should the citizen enter incorrect data the system calls the use case Data Error OR In case the citizen decides to cancel the card request the system calls the use case Card Canceled,1,0,1,1,1,1,0,0,1
eAnci,EA65.txt,EA65.txt.precondition,This case requires that the citizen has gone through the authentication procedure,0,0,0,0,0,0,0,0,1
eAnci,EA65.txt,EA65.txt.quality_requirement,Not provided,0,0,0,0,0,0,0,0,0
eAnci,EA66.txt,EA66.txt.actor,Started by Citizen,0,0,0,0,0,0,0,0,1
eAnci,EA66.txt,EA66.txt.flow_of_events.0,Citizen requests subscription to informagiovani news to receive service-related advertisements,1,1,0,1,1,1,0,0,1
eAnci,EA66.txt,EA66.txt.flow_of_events.1,The system displays a form for submitting the request,1,1,1,0,1,1,0,0,0
eAnci,EA66.txt,EA66.txt.flow_of_events.2,The citizen enters the news request data into a form,1,0,0,0,1,1,0,0,1
eAnci,EA66.txt,EA66.txt.flow_of_events.3,The system receives the form verifies the data and submits the request,1,1,1,0,1,1,0,0,0
eAnci,EA66.txt,EA66.txt.name,Registration News Informagiovani,1,1,1,1,1,1,0,0,0
eAnci,EA66.txt,EA66.txt.postcondition,The system has submitted the applicant 's request OR Should an error occur at the news request stage the system calls the use case Service Not Available OR Should the citizen decide to cancel the news request the system calls the use case News Annulled,1,0,1,1,1,1,0,0,1
eAnci,EA66.txt,EA66.txt.precondition,This case requires that the citizen has gone through the authentication procedure,0,0,0,0,0,0,0,0,1
eAnci,EA66.txt,EA66.txt.quality_requirement,Not Provided,0,0,0,0,0,0,0,0,0
eAnci,EA67.txt,EA67.txt.actor,Started by Citizen,0,0,0,0,0,0,0,0,1
eAnci,EA67.txt,EA67.txt.flow_of_events.0,Citizen requests change of interview reservation in the counseling center,1,1,0,0,1,1,0,0,1
eAnci,EA67.txt,EA67.txt.flow_of_events.1,The system displays a form for editing the reservation fields,1,1,1,0,1,1,0,0,0
eAnci,EA67.txt,EA67.txt.flow_of_events.2,The citizen makes the changes in the form confirms the reservation,1,0,0,0,1,1,0,0,1
eAnci,EA67.txt,EA67.txt.flow_of_events.3,Thesystemmodifiesthereservation,1,0,1,1,1,1,0,0,0
eAnci,EA67.txt,EA67.txt.name,Edit Preservation Interview,1,1,1,1,1,1,0,0,0
eAnci,EA67.txt,EA67.txt.postcondition,The system has made the reservation change,1,0,1,1,1,1,0,0,0
eAnci,EA67.txt,EA67.txt.precondition,This extends the View Preservation Consultor io use case by considering the case when the citizen wants to change the chosen reservation,0,0,0,0,0,0,0,0,1
eAnci,EA67.txt,EA67.txt.quality_requirement,Not provided,0,0,0,0,0,0,0,0,0
eAnci,EA68.txt,EA68.txt.actor,Started by Citizen,0,0,0,0,0,0,0,0,1
eAnci,EA68.txt,EA68.txt.flow_of_events.0,Citizen decides she wants to cancel informagiovani news and then enters in the form that she wants to cancel it,1,1,0,0,1,1,0,0,1
eAnci,EA68.txt,EA68.txt.flow_of_events.1,The system receives the form notifies that the news has been cancelled and resubmits the form,1,1,1,0,1,1,0,0,0
eAnci,EA68.txt,EA68.txt.name,News Canceled,1,1,1,0,1,1,0,0,0
eAnci,EA68.txt,EA68.txt.postcondition,The system resubmits the form,1,0,1,0,1,1,0,0,0
eAnci,EA68.txt,EA68.txt.precondition,This use case extends Subscribe News Informagiovani and occurs when a citizen decides to cancel informagiovani news,0,0,0,0,0,0,0,0,1
eAnci,EA68.txt,EA68.txt.quality_requirement,Not provided,0,0,0,0,0,0,0,0,0
eAnci,EA69.txt,EA69.txt.actor,Started by Citizen,0,0,0,0,0,0,0,0,1
eAnci,EA69.txt,EA69.txt.flow_of_events.0,Citizen requests an interview in the preselected counseling center,1,1,0,0,1,1,0,0,1
eAnci,EA69.txt,EA69.txt.flow_of_events.1,The system displays a form for submitting the request,1,1,1,0,1,1,0,0,0
eAnci,EA69.txt,EA69.txt.flow_of_events.2,The citizen enters the interview request data into a form,1,0,0,0,1,1,0,0,1
eAnci,EA69.txt,EA69.txt.flow_of_events.3,The system receives the form verifies the reservation data and submits the request,1,1,1,0,1,1,0,0,0
eAnci,EA69.txt,EA69.txt.flow_of_events.4,Citizen requests prints out receipt of interview booking,1,1,0,0,1,1,0,0,1
eAnci,EA69.txt,EA69.txt.flow_of_events.5,Thesystemprintsthebooking,1,0,1,1,1,1,0,0,0
eAnci,EA69.txt,EA69.txt.name,Reservation Interview,1,1,1,1,1,1,0,0,0
eAnci,EA69.txt,EA69.txt.postcondition,s The system has booked the applicant 's interview OR Should an error occur at the interview booking stage the system calls the use case Service Not Available OR Should the citizen decide to cancel the interview reservation the system calls the use case Reservation Interview Canceled,1,0,1,1,1,1,0,0,1
eAnci,EA69.txt,EA69.txt.precondition,This use case extends Information Consulting Youth and intervenes when a citizen decides to make an interview reservation This case requires that the citizen has gone through the authentication process,0,0,0,0,0,0,0,0,1
eAnci,EA69.txt,EA69.txt.quality_requirement,Not Available,0,0,0,0,0,0,0,0,0
eAnci,EA70.txt,EA70.txt.actor,Started by Citizen,0,0,0,0,0,0,0,0,1
eAnci,EA70.txt,EA70.txt.flow_of_events.0,Citizen decides heshe wants to cancel the interview reservation and then enters in the form that heshe wants to cancel it,1,1,0,1,1,1,0,0,1
eAnci,EA70.txt,EA70.txt.flow_of_events.1,System receives the form notifies cancellation of interview booking and resubmits the form,1,1,1,0,1,1,0,0,0
eAnci,EA70.txt,EA70.txt.name,Reservation Interview Canceled,1,1,1,1,1,1,0,0,0
eAnci,EA70.txt,EA70.txt.postcondition,The system resubmits the form,1,0,1,0,1,1,0,0,0
eAnci,EA70.txt,EA70.txt.precondition,This use case extends Booking Interview and checks when a citizen decides to cancel the interview booking,0,0,0,0,0,0,0,0,0
eAnci,EA70.txt,EA70.txt.quality_requirement,Not provided,0,0,0,0,0,0,0,0,0
eAnci,EA71.txt,EA71.txt.actor,Started by Citizen,0,0,0,0,0,0,0,0,1
eAnci,EA71.txt,EA71.txt.flow_of_events.0,Citizen requests to view the reservation made at a consultation center,1,1,0,0,1,1,0,0,1
eAnci,EA71.txt,EA71.txt.flow_of_events.1,The system returns information regarding the selected reservation by displaying data such as - Date and time - Consultatory,1,1,1,1,1,1,0,0,0
eAnci,EA71.txt,EA71.txt.name,View Reservation Consultation,1,1,1,1,1,1,0,0,0
eAnci,EA71.txt,EA71.txt.postcondition,The Citizen has viewed the information about the reservation OR In case the citizen wants to modifydelete a reservation the system calls the use case Modify Preservation Intercourse Elimi nation Preservation Intercourse,1,0,1,1,1,1,0,0,1
eAnci,EA71.txt,EA71.txt.precondition,This case requires that the Citizen has carried out the authentication procedure,0,0,0,0,0,0,0,0,1
eAnci,EA71.txt,EA71.txt.quality_requirement,Not provided,0,0,0,0,0,0,0,0,0
eAnci,EA72.txt,EA72.txt.actor,Started by Employee,0,0,0,0,0,0,0,0,1
eAnci,EA72.txt,EA72.txt.flow_of_events.0,Employee requests the deletion of a news item,1,1,0,0,1,1,0,0,1
eAnci,EA72.txt,EA72.txt.flow_of_events.1,The system displays the list of existing news items,1,1,1,1,1,1,0,0,0
eAnci,EA72.txt,EA72.txt.flow_of_events.2,The employee chooses a news item,1,0,0,0,1,1,0,0,1
eAnci,EA72.txt,EA72.txt.flow_of_events.3,The system displays a form the confirmation of the operation,1,1,1,0,1,1,0,0,0
eAnci,EA72.txt,EA72.txt.flow_of_events.4,The employee confirms the operation through the form,1,0,0,0,1,1,0,0,1
eAnci,EA72.txt,EA72.txt.flow_of_events.5,The system receives the form and deletes the data of the news from the system,1,1,1,1,1,1,0,0,0
eAnci,EA72.txt,EA72.txt.name,Delete Information,1,1,1,1,1,1,0,0,0
eAnci,EA72.txt,EA72.txt.postcondition,The system has performed the deletion of the news OR If an error occurred in the deletion request the system calls the use case Service Not Available,1,0,1,1,1,1,0,0,0
eAnci,EA72.txt,EA72.txt.precondition,This case requires that the employee has gone through the authentication procedure,0,0,0,0,0,0,0,0,1
eAnci,EA72.txt,EA72.txt.quality_requirement,Not Available,0,0,0,0,0,0,0,0,0
eAnci,EA73.txt,EA73.txt.actor,Started by Citizen,0,0,0,0,0,0,0,0,1
eAnci,EA73.txt,EA73.txt.flow_of_events.0,Citizen requests to view list of libraries,1,1,0,0,1,1,0,0,1
eAnci,EA73.txt,EA73.txt.flow_of_events.1,The system allows to view the list of libraries,1,1,1,1,1,1,0,0,0
eAnci,EA73.txt,EA73.txt.flow_of_events.2,The Citizen chooses the library,1,0,0,0,1,1,0,0,1
eAnci,EA73.txt,EA73.txt.flow_of_events.3,The system returns information concerning the chosen library by displaying data such as - - - location opening dates and times and link to the library 's website,1,1,1,1,1,1,0,0,0
eAnci,EA73.txt,EA73.txt.name,Information Libraries,1,1,1,1,1,1,0,0,0
eAnci,EA73.txt,EA73.txt.postcondition,The citizen has viewed the library information OR In case the citizen wants to view a book heshe will be referred to the library website,1,0,1,1,1,1,0,0,1
eAnci,EA73.txt,EA73.txt.precondition,The citizen has logged into the system,0,0,0,0,0,0,0,0,1
eAnci,EA73.txt,EA73.txt.quality_requirement,Not provided,0,0,0,0,0,0,0,0,0
eAnci,EA74.txt,EA74.txt.actor,Started by Citizen,0,0,0,0,0,0,0,0,1
eAnci,EA74.txt,EA74.txt.flow_of_events.0,The Citizen requests to view the list of events,1,1,0,0,1,1,0,0,1
eAnci,EA74.txt,EA74.txt.flow_of_events.1,The system allows to view the list of events,1,1,1,1,1,1,0,0,0
eAnci,EA74.txt,EA74.txt.flow_of_events.2,The Citizen chooses the event,1,0,0,0,1,1,0,0,1
eAnci,EA74.txt,EA74.txt.flow_of_events.3,The system returns information regarding the chosen event by displaying data such as - - - the location date and time of the event site managing the event Pro-loco,1,1,1,1,1,1,0,0,0
eAnci,EA74.txt,EA74.txt.name,Information Events In The Territory,1,1,1,1,1,1,0,0,0
eAnci,EA74.txt,EA74.txt.postcondition,The citizen has viewed the event information OR In case the citizen wants to book the event will be referred to the event site,1,0,1,1,1,1,0,0,1
eAnci,EA74.txt,EA74.txt.precondition,The citizen has logged into the system,0,0,0,0,0,0,0,0,1
eAnci,EA74.txt,EA74.txt.quality_requirement,Not provided,0,0,0,0,0,0,0,0,0
eAnci,EA75.txt,EA75.txt.actor,Started by Citizen,0,0,0,0,0,0,0,0,1
eAnci,EA75.txt,EA75.txt.flow_of_events.0,Citizen requests to view the list of museums,1,1,0,0,1,1,0,0,1
eAnci,EA75.txt,EA75.txt.flow_of_events.1,The system allows the list of museums to be displayed,1,1,1,1,1,1,0,0,0
eAnci,EA75.txt,EA75.txt.flow_of_events.2,The Citizen chooses the museum,1,0,0,0,1,1,0,0,1
eAnci,EA75.txt,EA75.txt.flow_of_events.3,The system returns information regarding the chosen museum by displaying data such as - - - location opening dates and times link to the museum 's website,1,1,1,1,1,1,0,0,0
eAnci,EA75.txt,EA75.txt.name,Information Museums,1,1,1,1,1,1,0,0,0
eAnci,EA75.txt,EA75.txt.postcondition,The citizen has viewed the information about the museum OR In case the citizen wants to book the visit heshe will be referred to the museum website,1,0,1,1,1,1,0,0,1
eAnci,EA75.txt,EA75.txt.precondition,The citizen has logged into the system,0,0,0,0,0,0,0,0,1
eAnci,EA75.txt,EA75.txt.quality_requirement,Not provided,0,0,0,0,0,0,0,0,0
eAnci,EA76.txt,EA76.txt.actor,Started by Citizen,0,0,0,0,0,0,0,0,1
eAnci,EA76.txt,EA76.txt.flow_of_events.0,The Citizen requests to view the list of territorial promotions,1,1,0,0,1,1,0,0,1
eAnci,EA76.txt,EA76.txt.flow_of_events.1,The system allows viewing the list of promotions,1,1,1,1,1,1,0,0,0
eAnci,EA76.txt,EA76.txt.flow_of_events.2,The Citizen chooses the promotion,1,0,0,0,1,1,0,0,1
eAnci,EA76.txt,EA76.txt.flow_of_events.3,The system returns the information regarding the chosen promotion,1,1,1,1,1,1,0,0,0
